"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"1",0.1700742,0.00584227170835732,-0.133067401067039,0.000782905288541161,-0.00293806373372814,-0.00263252854438588,-0.0098624074731286,0.0406473126842099,0.00743413050076692,0.00690065116642719,-0.0254103327669436,-0.0582813849196541,0.00887237334379633,0.00901402395446185,-0.00460371139652227,0.0015369258693127,-0.0379958590239186,0.000265888359245416,-0.0458936251426692,-0.0101794969919257,-0.164917146669407,0.0228163782704009,-0.0536635286823236,-0.013587078358652,0.0302139135569894,0.0138997911508216,0.00170877067275222,-0.00316194420533271,0.00121665887019502,-0.0101543596513051,0.16637441138014,-0.0717586671617028,0.154899735074519,-0.00296682666139611,-0.00134743139636122,-0.00264339695465648,0.00553411717550922,0.00288620678294286,0.00584433987155655,0.157287022297172
"2",0.0058422717083573,0.1249815,0.00199602693005456,0.00957352933915016,-0.092458686946446,0.000715110871742677,0.185918927109509,0.00117556337656324,0.00979100681151895,0.064360569551864,-0.00102226671591472,0.00163482781554991,0.17460917807565,0.000930754140336333,-0.0212305017333157,-0.000920446112057927,-0.00219892531172438,0.0145312553210028,-0.00234402848413796,-0.0339602981865352,-0.00393992516093793,-0.000201574700411248,0.000997993048483646,0.00865260151070053,0.00141854671461435,0.0904178467687318,0.0418068538336848,0.000595262403077226,-0.00411812203301089,-0.139432876080929,-0.00306587627981951,0.00214023097855066,0.000760976519251308,0.000792362348576214,0.000507591392290551,0.000544498400373399,-0.00701041040090858,-0.000729460972060051,-0.00150611367432359,0.00379120937373264
"3",-0.133067401067039,0.00199602693005455,0.109730699999999,-0.0109148829232023,-0.00321980977857882,0.00172895194266257,0.0166853076588953,-0.0504725657227727,-0.028595879101356,0.0112255718661488,0.010466765276983,0.0554193782730371,0.000445650165848834,-0.00255131850256334,0.0132310321793322,0.00117445282238621,0.0158087047330902,-0.0184979832368775,0.0217956835163096,-0.0101847870899899,0.126773865256779,-0.00828059014864738,0.0556774754700801,-0.00987402746595926,-0.00805906138631535,-0.00289272942586636,-0.0156353128449373,0.00243962387151515,0.0128723443889339,0.00024848790568957,-0.148221333923237,0.0704332419137471,-0.114075113449501,0.00179243071046854,0.000102813993204103,0.00192345054578092,-0.0246193544293628,-0.00187542490580313,-0.00426201826540014,-0.105529920857782
"4",0.00078290528854116,0.00957352933915017,-0.0109148829232023,0.1138048,0.00545897478271487,8.38654125227129e-05,-0.000437332340562493,-0.00601848341723126,0.00769230803787533,-0.0921117522581753,0.000319774508161308,0.000589580930450842,0.0204540027547446,-5.42146506753589e-05,-0.122109383041369,-0.00536341704200074,0.000234895973676216,0.200661045195787,-0.00167640487623258,0.000747589753770951,-0.00152347106740896,0.000124352172705432,-0.000310595778892911,-0.00657516015160255,-0.000100355576392814,-0.0624336926036268,0.178715844772038,-6.22782886680138e-05,-0.000450721565295893,-0.0209227130952256,-0.000465932204711408,0.00311917952153828,-0.00163459225850442,0.00158173137519428,0.00780484956243546,0.000295096715456854,0.00159756692755592,6.67572784978323e-05,-0.000672260804764964,-0.00228965787835094
"5",-0.00293806373372813,-0.0924586869464459,-0.00321980977857882,0.00545897478271488,0.0700336999999996,-0.000277576619793088,-0.139357182993846,-0.00147214851629663,-0.00642259097044851,-0.0583224809179879,-0.00318640604295003,0.00224422962525637,-0.128539324966393,0.00159719895509041,0.00231386153520475,-0.000251811477291686,-0.0042445989581345,0.011364593520317,-0.00431521309790256,0.0255367366434598,0.00147794366828975,0.00371324962866642,0.00397856184582867,-0.00740835692768064,0.00549603603990842,-0.0744898537632291,-0.0114853039289286,-0.000114827575503951,0.00878607642756206,0.101738898354314,0.00151889525168997,-0.000823200673639663,0.00377488461657017,-0.000118871030790313,-0.000185836727915472,0.000114682261091684,0.00650879535906829,0.000268993138351976,1.05515031254793e-05,-0.00417400048281162
"6",-0.00263252854438589,0.000715110871742666,0.00172895194266258,8.38654125227045e-05,-0.000277576619793097,0.0387058000000001,0.000761094935884756,0.000366589818712629,0.000365340928706415,0.000110106343443719,2.51271864572136e-06,0.00200645411635836,-0.000346935240373634,0.0355445542859614,-0.000157391216310218,-0.0767339145697713,-0.000271024816064222,0.000191510292961563,-0.00010411016479484,3.56859144598267e-05,-1.04302403810753e-05,-0.0423667377359923,0.000629063191332089,0.000236969099623167,0.000733048458364002,0.000131611105391077,0.000614549730097864,0.0541624074492642,0.00428719995062174,-0.000656100909983365,-0.000765848623344865,0.000278920674769435,0.00100401810942246,0.0460164224230348,-0.0801974749845558,0.053961935294835,0.000680535964399612,-0.0450888719755129,-0.108605936031115,0.000595958598752615
"7",-0.00986240747312862,0.185918927109509,0.0166853076588953,-0.000437332340562479,-0.139357182993847,0.000761094935884767,0.2820621,0.0116547895117696,0.0292780812540988,0.10503786440367,0.00219158160301779,0.00760134588181187,0.259355990028637,-0.000563757179356694,-0.0150277562914923,-0.000277813247394069,0.00225268884732923,-0.0042062939839743,0.00356240497582796,-0.0382106051255018,0.0141120867899073,-0.00324708056352885,0.00554759802676213,0.0308993520576885,-0.0027496492688126,0.144908760467568,0.0392507233289651,8.38400786431364e-05,-0.00777302902907526,-0.205091720619508,-0.0130912698561437,0.00180360945790035,-0.0157866117390046,0.000604550498788538,0.00169541743813235,0.000189960218636765,0.00450531978833762,-0.000727539019308206,-0.0011668740608445,-0.027389664836769
"8",0.04064731268421,0.00117556337656318,-0.0504725657227727,-0.00601848341723125,-0.00147214851629666,0.000366589818712634,0.0116547895117696,0.127734699999999,0.143670280755517,-0.017885960600373,0.00109262500059844,-0.0221737867234799,0.00642523425810422,-1.48132624567717e-05,0.0103738643763796,-0.00639416984283238,0.00119803246575513,-0.0111192343532629,0.00309884229314878,0.1000447009611,-0.0236317773708058,-0.00364962202490823,-0.0268936568446608,0.132305513910547,-0.00409402338015764,0.0284629386092257,-0.0113034864638484,-0.00229650410248567,-0.0099780061918779,0.00352912926358215,0.122646734913506,-0.093794021565127,0.0366898217447053,0.000362188164352085,0.00211922089049687,0.000311157268597451,0.1394164443775,-0.000433186273598366,-0.00157139435512224,-0.103701646778319
"9",0.00743413050076696,0.00979100681151893,-0.0285958791013561,0.00769230803787536,-0.00642259097044849,0.000365340928706431,0.0292780812540987,0.143670280755517,0.1739282,-0.0306929721231987,0.00271155292837898,-0.00718987349430201,0.0200372611933655,-0.000364397079821094,-0.00332596678043939,-0.00707609921678983,0.00351588567437776,0.0130493123012076,0.00765451005085208,0.121697099793108,0.0120259752265353,-0.00448110254998681,-0.0124639220215068,0.163384021574172,-0.00420769449495969,0.0293172666437384,0.0115240315089381,-0.00309353861830004,-0.005401611809109,-0.00578000978120206,0.104261678561808,-0.0939508845328991,0.00994038681433842,0.000492487018106444,0.00545102395665097,0.000177956370546622,0.168656602495741,-0.000351601665887777,-0.00175235488107493,-0.167997812525396
"10",0.0069006511664272,0.0643605695518639,0.0112255718661488,-0.0921117522581753,-0.0583224809179879,0.000110106343443727,0.105037864403671,-0.017885960600373,-0.0306929721231988,0.121733399999999,-0.00248258578493886,0.000201289720169285,0.0828249523463495,0.00103121251955616,0.0913706522480231,0.00548323674905299,-0.00380452306371978,-0.163749484964129,-0.00323138052858488,-0.0421852824213919,-0.00835398306710174,0.00170024715472483,0.00176896031712627,-0.0181152771861981,0.00316294622051844,0.101803294257764,-0.128690702860538,0.000707602570953272,-0.000591383221299653,-0.0641507273422929,-0.0144303601728072,0.012751005212862,0.00530220050621972,-0.0011643289667303,-0.00711609598526202,-0.000163549350359917,-0.0345282757012575,-0.000224351207511275,0.000406065698750473,0.0381367401020238
