"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"1",0.1700742,-0.00497915311032403,0.0844679813969854,0.0689936901175066,0.00127686657353929,0.0267369465265207,0.0360842687025559,0.0137788582601565,0.112317012394934,0.0322955099586487,0.00725645600439539,-0.0178725701982788,0.00783556062426401,0.016292084899014,-0.0209364779987736,0.0197942057204925,-0.0934479018456803,-0.0600406222453954,-0.0944613531522558,0.00219360642899009,0.0536051691532914,0.0283567800670776,-0.078245903919377,0.040003273084192,0.100829205041795,0.0311844963872984,0.00862791782609297,-0.00432935086260699,-0.129316086959588,-0.0196447127650335,-0.00856845566971633,-0.0436290491269514,0.108950074708807,0.0185110270699092,0.0883861331793926,-0.0463564948949125,0.161475189938213,0.0240264476100981,0.000343523788437583,-0.00500600585684327
"2",-0.00497915311032403,0.1249815,0.0615805289604603,0.0419711454847356,0.0819124613024231,-0.00176197851266745,0.0405321325272881,0.121520687058251,0.00109391191589381,0.116324714534453,0.0730166271736384,0.0740953604915559,0.0276918947928204,0.0656296922521999,0.0795701881859315,-0.00577205031773977,0.0200828533046302,0.012411157567917,0.0480012715251592,0.0129809029387052,-0.0251208164516807,0.0357949276012684,0.088840932023822,-0.0209313793711065,0.00745602943687508,0.0887797111051914,0.0422887562588125,0.0749114872667619,0.0236396334622727,0.0119366686064318,-0.000673507616697073,0.0706592145965071,0.0149528893912416,0.0659438271660962,-0.0125439286322846,0.0396277382984976,-0.00477567434475488,0.0604723208819956,0.0196697900559399,-0.0139661712073846
"3",0.0844679813969854,0.0615805289604603,0.109730699999999,0.052468463610443,0.0316712908615887,0.0364355500177288,0.055997826054312,0.074928387316641,0.00891319102491438,0.0866966371938896,0.0222856853217973,0.0311342585679888,0.0692121119104083,0.039447966110066,-0.00428690215398023,0.0373327725559005,-0.0207635496930807,0.028964779879466,-0.0117111935155096,0.0474744376252551,0.0552342004541032,0.0791557235590668,-0.0188486038519738,0.0253737828463383,0.0267629434506018,0.0981365874701434,-0.0335499147872438,0.0475587428509081,-0.077558297794448,0.0109707929521994,0.0334911368954355,0.00960466850570837,0.060556553848972,0.0315129544109644,0.0553280905184913,-0.003405475521849,0.0679270407486427,0.0455557221595716,-0.058763571486083,-0.0563278108581299
"4",0.0689936901175066,0.0419711454847356,0.052468463610443,0.1138048,0.0118363820674552,0.0303152645105197,0.0875467687185865,0.0345563163767261,0.0143486687006799,0.0471644978697682,0.0105903566859821,-0.0140778967071668,0.0758248850480745,0.0392190838375235,0.0798058039922038,-0.0314402187015347,-0.0860863844852703,-0.0371537879927234,-0.0248766156432789,-0.0521526616449582,-0.0598755704593048,-0.0196539646307733,0.0356064351137584,-0.0658550116215048,0.00889629498274394,0.0231895593510518,0.0493126152925001,0.00411756289597271,-0.0752714765956613,-0.0621651508046878,-0.0381691165808083,-0.0376705987984407,0.0587421097263702,0.0260394828912017,-0.0255645222941533,-0.0596329658523939,0.0689663508860534,0.0431336992101879,-0.046320771662604,-0.0999823677078596
"5",0.00127686657353929,0.0819124613024231,0.0316712908615887,0.0118363820674552,0.0700336999999996,-0.00567100075081402,-0.0331375164449664,0.0876118345723488,0.0259935687050295,0.0792163005365954,0.0663621652667222,0.0693259029887185,-0.0429327592029723,0.0509854203494625,0.0487274331252974,-0.00982134157247505,0.00468317958124113,-0.0310992571684275,0.00528086307730908,0.0154686303459067,-0.0149975327926583,0.0269828913272316,0.0502762442435355,-0.0034686076890878,0.011373678829401,0.0518924536619954,0.0074978432046296,0.0621883217857175,0.0205148629292065,-0.000495025009715136,-0.0164458568221144,0.0626581576473104,-0.00245446045548237,0.0590457550162063,-0.00990957282244039,0.037622987880771,0.00423576218044387,0.047610991010492,0.02259069033675,0.0384755974208173
"6",0.0267369465265207,-0.00176197851266745,0.0364355500177288,0.0303152645105197,-0.00567100075081402,0.0387058,-0.00649986317917852,0.00689956897057326,-0.0290807445902718,0.0133809296167276,-0.0123129055996113,0.000259679469886995,0.0312249366631496,0.0116438076195032,-0.00804705601098421,-0.00766991059830133,-0.0420368270308141,0.0148508101946951,-0.0352942169322531,0.019747657453001,0.00145207389138417,0.0285514044060675,-0.0252638696265147,-0.0230927853869697,-0.0258504622776075,0.0234803431188661,-0.0739498600023925,0.0157576707906802,-0.0572287953601189,-0.0417648480109835,0.0187463075111465,-0.0188457009412418,0.0145349718375125,0.00275673066862168,-0.0170489844726069,-0.0236737585308528,0.0126848174295162,0.0205579119139144,-0.100016987309463,-0.042178532406646
"7",0.0360842687025559,0.0405321325272881,0.055997826054312,0.0875467687185865,-0.0331375164449664,-0.00649986317917852,0.2820621,0.00597117879576942,-0.0119825043579495,0.0269115468175708,-0.0353940947059261,-0.0735501026933502,0.231317676173627,-0.0149023144813698,0.0464031047053763,0.0175381826681549,0.0243989858609479,0.131150459712602,0.102607665000286,-0.0472707258317128,-0.00811787162285638,-0.0286078037912281,0.0524262504846099,-0.0260986011443378,0.0600621354092622,0.0405362369014665,0.175808224482379,-0.0457433333406239,-0.0203610587288434,0.0508264387218852,0.0535336062608047,-0.0466569028844433,0.108135442922553,-0.0354755501199502,0.0454086899456283,-0.0337278187614988,0.0307396807592933,-0.0208449848338992,0.0681786734903304,-0.143237971205638
"8",0.0137788582601565,0.121520687058251,0.074928387316641,0.0345563163767261,0.0876118345723488,0.00689956897057326,0.00597117879576942,0.127734699999999,0.0104450743725352,0.122654054605413,0.0779212071422183,0.0864686428453408,0.00345005664358404,0.0703624562757849,0.0602838318087338,0.00241208450417255,0.0107342368187732,-0.000428056295472932,0.0234418017063377,0.0332434140284021,-0.00370118414218693,0.0576701083359479,0.0644886738287094,-0.00440711395774584,0.0100538073644355,0.0989621748598436,0.003768722062112,0.0867621623880117,0.0055773558510217,0.0085019302941789,0.00241637763223237,0.0750748657541478,0.0150409112871997,0.0729779770815972,-6.83561349658773e-05,0.042795595218473,0.0102494975494951,0.0679865932223765,-0.00118639017410707,0.00276983753812792
"9",0.112317012394934,0.00109391191589381,0.00891319102491438,0.0143486687006799,0.0259935687050295,-0.0290807445902718,-0.0119825043579495,0.0104450743725352,0.1739282,0.0121636877291297,0.0404757183631861,-0.00422679389493295,-0.0864078038688478,0.0038377750263485,0.00377468280166008,-0.0342332835733265,-0.0583098838897428,-0.0621601212032389,-0.0782474765273191,-0.0187734325568184,0.00564954808228184,-0.0315056409469085,-0.0346223788732324,0.0274626380314527,0.153479569050868,-0.0185196876707423,0.0830061395834506,-0.00562360109240345,-0.0323169238515688,-0.0129280891650246,-0.00342099024245287,0.00664901081516924,0.104012079394139,0.0290317128521823,0.0557044189069625,0.00952189229088653,0.11344473347649,0.00122053569976015,0.145196430239882,0.144628853409027
"10",0.0322955099586487,0.116324714534453,0.0866966371938896,0.0471644978697682,0.0792163005365954,0.0133809296167276,0.0269115468175708,0.122654054605413,0.0121636877291297,0.121733399999999,0.0694934753782549,0.0754949119555328,0.0243221809113762,0.0680679874665615,0.0557800133969157,0.00788568047798222,0.000858425426204557,0.0039932222210402,0.0185080049284421,0.031530979438817,0.00340980622890275,0.0603191643662943,0.0540842631936328,-0.00274051643498506,0.0159242391204068,0.102514747913832,0.00577630054664547,0.0800209841793507,-0.0139677341317265,0.00737778840530956,0.00572766960385099,0.0612881278032487,0.0293804551092654,0.0677206219405521,0.0104470104019157,0.0308335323878377,0.0266655690111775,0.0671199034335528,-0.0108832151829588,-0.0168369968449004
