"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0.1818164,0.00441887744517329,-0.0147254325348714,-0.147813835271481,0.11643246476052,0.0858910604030167,0.211691086714194,0.156105156173585,-0.0340991996001361,0.0282860269204465,-0.111292645831051,-0.126307738873826,0.0294055159516101,-0.0266636514737402,-0.0136042994944451,-0.00754529963381597,-0.033894405038417,-0.0550906892112547,0.00922400304408618,0.0130030453563593
"2",0.0044188774451733,0.1336106,-0.115979867346417,0.00604536202517493,0.00510134939197484,-0.000742883760658231,0.00108462937036659,0.000995625235504794,-0.010834552960878,0.130244824354175,0.000246995603087656,0.000292056515467877,-0.00516698213438602,0.0131071539753226,-0.137191449755318,-0.147703658395996,0.132413808834344,0.0185019685099584,0.143623028932882,-0.0761691511301917
"3",-0.0147254325348714,-0.115979867346417,0.1173066,0.00719098428829804,-0.00932458491238485,-0.00106025986017328,0.0159994274940867,-0.00394349700971734,0.0648761260200248,-0.114878361246852,0.000599322910227398,0.000828004615686285,-0.0613209031015915,0.0180927569350414,0.118658242537482,0.128818026719991,-0.128388563089023,0.0629788219142146,-0.125334099474688,0.0337524496648891
"4",-0.147813835271481,0.0060453620251749,0.00719098428829803,0.1216621,-0.0940311203989503,-0.0692634952936783,-0.165781532507354,-0.125712193781002,0.0389297370170367,-0.0137285549048652,0.0893847524499635,0.101480244171811,-0.0386232784752663,0.0288854888258937,0.000962569762004963,-0.00441615575595502,0.0336606535214998,0.0631168257085137,0.00276512962305436,-0.0231093490529034
"5",0.11643246476052,0.00510134939197483,-0.00932458491238485,-0.0940311203989503,0.0748691,0.0554020314337982,0.139337971327527,0.10073387535544,-0.0150735566063118,0.0202687119992133,-0.0719797689410537,-0.0816702551933058,0.0104244672013065,-0.013228794706195,-0.0111669591913982,-0.00728420046827092,-0.0214804153277576,-0.0251218887934766,0.00829563791142403,0.00294780776985621
"6",0.0858910604030167,-0.000742883760658228,-0.00106025986017328,-0.0692634952936782,0.0554020314337982,0.0413780999999999,0.10647774214138,0.075157331967143,-0.00437323229675207,0.0105332090821235,-0.053900758989835,-0.0611389892255162,0.000210787340539896,-0.00688420078404864,-0.00373504690315194,-0.000340876185104699,-0.0222305000228851,-0.0101251581573823,0.00123216512317679,0.000986973327074546
"7",0.211691086714194,0.00108462937036659,0.0159994274940867,-0.165781532507354,0.139337971327527,0.10647774214138,0.3015362,0.193477681145776,0.0597105579591244,0.0282836016086653,-0.140531213042622,-0.159198442132318,-0.0843186656393654,0.0201709592957565,-0.0134822543184402,-0.00347274288858638,-0.0727053704338785,0.075622705720924,0.00564622182414016,-0.0408236643524818
"8",0.156105156173585,0.000995625235504783,-0.00394349700971734,-0.125712193781002,0.10073387535544,0.075157331967143,0.193477681145776,0.1365536,-0.00807352472499509,0.0214199867001835,-0.0979171429878573,-0.111065864867982,0.000219200826782018,-0.0122438600977524,-0.00919408542270824,-0.00321121019254921,-0.0380772090480235,-0.017982044059628,0.00475873830303731,0.000420145778337465
"9",-0.0340991996001361,-0.010834552960878,0.0648761260200247,0.0389297370170367,-0.0150735566063118,-0.00437323229675207,0.0597105579591243,-0.00807352472499509,0.1859365,-0.0162956166376691,0.00105632571816858,0.00172644972575614,-0.219271460518757,0.0971176721025291,0.00955260880535762,0.0139610333272851,-0.0562868167697056,0.262070424175454,-0.0137981298959073,-0.101860399696557
"10",0.0282860269204465,0.130244824354175,-0.114878361246852,-0.0137285549048652,0.0202687119992133,0.0105332090821235,0.0282836016086653,0.0214199867001835,-0.0162956166376691,0.1301379,-0.0143093556638839,-0.0162323030239074,0.000401103024494778,0.00853328742187991,-0.134908889181126,-0.144344667905496,0.124403631505936,0.00887005935330524,0.14060500719295,-0.0714484686171178
"11",-0.111292645831051,0.000246995603087656,0.000599322910227401,0.0893847524499635,-0.0719797689410537,-0.053900758989835,-0.140531213042622,-0.0979171429878572,0.00105632571816858,-0.0143093556638839,0.0703368000000003,0.0797686567091448,0.00534587454276969,0.00641659604907449,0.00565818634487799,0.00119355390179169,0.029464434509189,0.00640769821435736,-0.00233074754915566,0.00187411757191151
"12",-0.126307738873826,0.000292056515467875,0.000828004615686298,0.101480244171811,-0.0816702551933058,-0.0611389892255162,-0.159198442132318,-0.111065864867982,0.00172644972575613,-0.0162323030239074,0.0797686567091448,0.0904668,0.00543345273095109,0.00755883878060683,0.00639990501640015,0.00134601599199882,0.0332957039546491,0.00802244817476258,-0.00263649784299876,0.0018094155583689
"13",0.0294055159516101,-0.00516698213438604,-0.0613209031015915,-0.0386232784752663,0.0104244672013065,0.000210787340539896,-0.0843186656393654,0.000219200826782018,-0.219271460518757,0.000401103024494748,0.00534587454276969,0.00543345273095108,0.2616297,-0.116512304120941,0.00773046472209707,0.00349432436992374,0.0517337580783614,-0.31315549565012,-0.00324353320312259,0.131450416437252
"14",-0.0266636514737402,0.0131071539753226,0.0180927569350414,0.0288854888258937,-0.013228794706195,-0.00688420078404865,0.0201709592957564,-0.0122438600977524,0.0971176721025291,0.0085332874218799,0.00641659604907448,0.00755883878060684,-0.116512304120941,0.0538562999999999,-0.0138025256038966,-0.0133168267928806,-0.00873548146865637,0.142050390749178,0.0127339676282685,-0.0645712723307209
"15",-0.0136042994944451,-0.137191449755318,0.118658242537481,0.000962569762004954,-0.0111669591913982,-0.00373504690315193,-0.0134822543184401,-0.00919408542270824,0.00955260880535763,-0.134908889181126,0.00565818634487799,0.00639990501640015,0.00773046472209707,-0.0138025256038966,0.1413801,0.151767856154056,-0.133093333989739,-0.0208297123134525,-0.147671456526867,0.0793509877691681
"16",-0.00754529963381598,-0.147703658395996,0.128818026719991,-0.00441615575595501,-0.00728420046827091,-0.000340876185104707,-0.00347274288858638,-0.00321121019254921,0.0139610333272851,-0.144344667905496,0.00119355390179169,0.00134601599199882,0.00349432436992371,-0.0133168267928806,0.151767856154056,0.1633346,-0.146258873303919,-0.0175281257388451,-0.158848703464985,0.0830999869779896
"17",-0.033894405038417,0.132413808834344,-0.128388563089023,0.0336606535214998,-0.0214804153277576,-0.0222305000228851,-0.0727053704338784,-0.0380772090480235,-0.0562868167697057,0.124403631505936,0.029464434509189,0.0332957039546491,0.0517337580783614,-0.00873548146865637,-0.133093333989739,-0.146258873303919,0.1547999,-0.0445085798100714,0.141782970117041,-0.047786991971203
