"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60"
"1",0.1489664,0.00236330003061206,-0.00567444551045885,-0.0368625149688323,-0.0942288948542363,0.0707739729490128,0.00463655563585465,-0.128548827042549,-0.0070852447762147,-0.00758591057436213,0.092214065202504,-0.104677395993859,0.00389386031964973,-0.00701437240571247,0.00444830008617742,-0.00477100822530829,-0.00618576604672086,0.0182683466632269,-0.000152944070198985,0.00518332226199873,0.00333876014610542,-0.00321255980505113,0.00647305706381512,0.0084971607485591,-0.00328072579066745,0.00520323113757144,0.0120112310519334,-0.00445060938617573,-0.127679317672977,0.0606265604087412,0.0113645945987487,-0.00287362469517464,0.00340616478934841,0.0025603903406009,0.00979276513391765,-0.00112233088502389,-0.139435129957492,-0.00384342636637133,0.00291984292922611,0.00253167135205977,0.000782143231351849,-0.000526783875265074,-0.000666713391057775,-0.00425060853809275,0.000210386207718475,0.00131070573947816,-0.000419964240485331,-0.00400302027913965,0.00293276477847042,0.00104098942703763,-0.00776169965368485,0.00132272958009081,0.100587985945408,0.0862900664681802,-0.130680144736994,0.00585084046766377,-0.00614467943910505,-0.000696154380105152,-0.00123364297381646,-0.00248737754435259
"2",0.00236330003061207,0.1094701,-0.0776169872648375,0.00173032134191996,0.0015039975094605,0.000180415332246217,-0.00242277925299534,-0.000337579095093154,-0.0126878160279273,-0.100051357640468,9.92597180444864e-05,-0.000873301943282753,0.0132877676187365,-3.42234876780069e-05,-0.10411750325042,0.00362687163741294,-0.00853975432483225,-0.000938340295012408,-0.11426595694399,0.0148551655629226,0.120239671616385,0.0527340944818069,0.0829589493861777,-0.0101314847672275,-0.125567623663309,-0.0080880039918429,0.00260763173578255,-0.00251660806875669,0.00152291649861945,0.000958159251470067,0.0219743538975167,0.0824712461172705,0.0643061443160327,-0.0698298501691928,0.000680960038041016,-0.00109395555922258,0.00163859974410511,-0.000844235984225346,0.00190388409825328,-0.000956049267564703,0.00157384994356237,0.00432362114815683,0.00943072156906878,-0.00110632554032918,-0.00191149540247817,-0.00962548228540561,0.00838715872912097,0.000876775659484962,0.000716912982930399,-0.0102880825111925,0.0020537037518442,-0.00120053500198938,-0.000933551139506467,0.000164200570443663,-0.00152316855084569,-0.000916078960398731,0.00333876142208112,-0.000713836155538717,0.00964786016255835,0.00379593731196619
"3",-0.00567444551045884,-0.0776169872648375,0.0961121999999996,8.0883251967629e-05,-0.000844815801389876,0.000166552991530054,0.000646064117317409,-0.000236506155672069,0.0851207000092268,0.0922523428393919,0.00102247876167495,0.000235559536468349,-0.0808856484101303,0.00634723679697889,0.0519271709304608,0.0116256499763084,0.0760992997643649,-0.0172405529006999,0.0659386130906973,-0.0681619257892618,-0.0768917886195193,-0.0221875208726817,-0.0134920003688687,0.00690797023559268,0.106201494817248,-0.0552367029520152,-0.0282546188586895,0.0107966283103623,-0.00278300399728308,0.000457897148236136,-0.104255948203286,-0.0440282194120737,-0.0360571208814227,0.042339871066796,-0.0120941169899693,0.00039927152824503,-0.00238940377178527,0.0430911660250675,0.000168289132234227,0.00212488427137645,-0.000591343490541576,0.000479707303313673,0.000599570698077365,0.0014990125810152,-0.000296263759313035,-0.000860831452386394,-0.000497396009324484,0.00846196565261946,-0.0007916528204654,-0.000620689144413414,0.0182205944701031,-0.000693660188347879,0.00481732170846426,0.000718639268222246,-0.000120427968414738,-0.00968150823094093,0.0147712290807235,0.000436136617778806,0.000159080116794686,0.0040796487546781
"4",-0.0368625149688323,0.00173032134191995,8.08832519676431e-05,0.0996805999999997,0.0345483934999902,-0.0179752193300432,-0.150574140098495,0.0314670949299691,-0.0106448429791286,0.0170245588153654,-0.023120744454542,0.0265329083154013,-0.0024415677237757,-0.015566003937,-0.0222363406020656,0.00575406088969253,0.00225555481032621,0.00272843448997234,-0.00680723920389061,-0.000838842610418587,0.00901448409891651,-0.0159404868041145,-0.00978348393159479,-0.00170721689759865,-0.00128624256142175,-0.00144866256534828,0.0121726733150897,-0.0645864154912981,0.0643393148456875,0.0858599666577988,-0.00904365850955879,0.00364508964773159,-0.00576432472111026,0.00563095722921167,-0.0693704182308041,-0.0769187494870395,0.0744977547068316,0.00121557872745108,0.00213271480695116,0.00286315710586982,0.13742816318654,0.000449585853822194,0.000806256646172566,-0.00265063142785999,-0.000890346710157243,-0.00119036176012068,0.000658445102789011,0.00012799690344926,0.00152317494576134,-0.000579020566798908,0.000827201904023431,-0.000147956752312951,0.0801861034720706,-0.0220886936383442,0.0466275139489438,0.00336187703421314,0.00070322448038228,-0.000166993659435324,0.000394140743570916,0.000206118604426623
"5",-0.0942288948542363,0.00150399750946051,-0.000844815801389923,0.0345483934999902,0.0613419000000002,-0.045091692077258,-0.021308793151311,0.0817659084385533,-0.00110783744921634,0.00295376727866801,-0.0587467617487592,0.0666503550368037,-0.00124383078728227,-0.000243342908024213,-0.00679450434679595,0.00350505445726855,0.000280300369738151,-0.00364023508190089,-0.00246795134401353,3.82683182590853e-05,0.00185018756812851,0.00133073370822857,-0.00527803356988955,-0.00150223600891218,-0.00224546436420034,-0.000189728360900469,0.0011361002617753,-0.00730528530760191,0.0857240533383264,-0.0261674804198323,-0.00137122835784063,0.00422429934184261,-0.00318534626199228,-0.0023666971862743,-0.0104193587711095,-0.00881368887673499,0.0936391801986593,0.000322329087840163,0.000239329346892364,0.000510565242107389,0.0164081712723879,0.000171774558960172,9.33890648261669e-05,0.000338834615092509,-0.000583026694275316,-0.000641811709195002,-0.000235835314121751,0.00206855627523753,-0.000438256682791818,3.64449819861753e-05,0.00552781854132976,-0.000164935786960346,-0.0513873482294683,-0.0550160738011371,0.0850477800148649,0.000248340262450355,0.00448609600562316,0.000135989221962484,-0.000319430625580732,0.00161641953363988
"6",0.0707739729490128,0.000180415332246217,0.000166552991530074,-0.0179752193300432,-0.045091692077258,0.033902,0.00277794763261073,-0.0615827086515908,-0.000100043448599973,-0.00186052658047915,0.044195270655452,-0.0501261038528742,0.00128889930746793,-0.000799090824928284,0.00200753170823157,0.00046331865873066,1.29776601532413e-05,0.00185352715396798,-7.32274255671472e-05,-3.73580286002903e-05,0.000192126807927569,-0.000171231540440491,0.00444032389092839,0.000124823364014782,-4.93403550977027e-07,-3.68168200187595e-05,-0.000956997098731079,4.65292230504331e-05,-0.0616992362652314,0.0286191609331696,1.9955822583276e-05,-0.0019445834058737,0.000419980859828799,0.0013423659183803,0.0010681671878248,-0.000211349788865148,-0.0668482147774347,-1.82445644542347e-05,-9.63149413222469e-05,-0.000155599930569134,-0.000183368226774276,-1.26471090841386e-05,-2.47521767012838e-05,9.08348697928124e-05,4.97044807546325e-05,9.08148279631622e-05,-4.82823325619831e-05,0.0001026449716072,0.00024358491861795,-4.6497783788534e-07,-6.51896722529865e-05,-8.705371924085e-05,0.0479539970499572,0.0413505245264577,-0.0630533386990948,-0.000480513977626644,-4.0796728493303e-05,-0.00019073245601393,-1.86086031390362e-05,2.43868517077416e-05
"7",0.00463655563585464,-0.0024227792529953,0.000646064117317392,-0.150574140098495,-0.0213087931513109,0.00277794763261072,0.2470557,-0.00308336901814771,0.0201886402483336,-0.0263852220730862,0.00312877199652439,-0.00402265924129992,0.00119561568865956,0.026801204919563,0.03407716979828,-0.0108566496135883,-0.00151670645798774,-0.00706154683535354,0.0103580857431915,-0.000388966814958718,-0.0140544988676402,0.0264659404987734,0.0143441707217998,0.00246400349223377,0.00260543101253498,0.000327730789104822,-0.0205869311069694,0.107246082464131,-0.0574229242941034,-0.16477745144665,0.0119744650122281,-0.00383224238581089,0.0111919289018131,-0.0107253262784483,0.113371568972825,0.127386022656182,-0.0699420529407893,-0.000671518733935862,0.00163273580511339,-0.00268251453563763,-0.227435269907691,0.00124098456021394,0.00203298114240944,-2.25490893349791e-05,-0.00256128044650127,-0.00310601854831649,0.000977848638792721,-0.00435422101530762,-8.6349899041947e-05,-0.000655411441023643,-0.00216491014159572,0.00455574252677248,-0.170563358957778,0.00366809043577032,-0.0270065267477337,-0.00574025137344619,-0.00341113410040653,-0.00182819159871255,-0.000219782023103158,0.00317787542851165
"8",-0.128548827042549,-0.000337579095093139,-0.000236506155672075,0.0314670949299691,0.0817659084385534,-0.0615827086515908,-0.00308336901814772,0.1118818,0.000540599314070535,0.00320826566937582,-0.0802817685603852,0.0910530629756653,-0.00280302015090297,0.00142718438652162,-0.00341780709366631,-0.000944472610430271,0.000144013894241917,-0.00277355479458154,0.000214979238166521,-8.26944431507691e-05,-0.000390903951571023,0.000559961303652662,-0.00783861523389656,0.000248983450080903,6.92166502052549e-05,-6.38006817156054e-05,0.00212928348419586,0.000619453354263877,0.111694817535264,-0.0533088411494912,1.46773379649761e-05,0.00360850530992778,-0.000687611090998166,-0.00254779495364784,-0.000683698417158828,0.0013991373272303,0.120897006887013,0.000134907904768324,0.00020333485218857,0.000292489975290034,-0.00147472210449092,6.6402155673637e-05,0.000157717600530523,-0.00018828703133591,-7.14875280819564e-05,-0.000249400697591737,0.00019509182649072,-0.000153964708190323,-0.000426639399849231,-0.00013439966242967,0.000116363137557915,0.000181091856769432,-0.0884926913560198,-0.0751086129413447,0.114391639218537,0.0011236550476171,0.000105123202635845,0.000362327862872622,0.000168969560155861,-0.000101176278752333
"9",-0.00708524477621468,-0.0126878160279273,0.0851207000092268,-0.0106448429791286,-0.00110783744921636,-0.000100043448599964,0.0201886402483336,0.000540599314070519,0.152342100000002,0.0499016334660463,0.00126252340057661,0.000275261528172066,-0.156451429219141,0.00158216995620049,-0.0272311183457429,0.00387832402507761,0.138019717104463,0.000853890287707561,-0.0139258849748396,-0.114522297051895,0.00788120740823146,0.0131400414691667,0.079598178632441,0.0246056072425059,0.0492243086346967,-0.119002801579389,-0.0206642273845922,0.0184881308661678,-0.00502128948864312,-0.0130944547498605,-0.165576212015948,0.0211258505182853,0.0268522215196779,-0.00554165316506762,0.00760640353115363,0.0104512811564735,-0.00793918949799159,0.0828387603944629,0.00195135980171648,0.000864625282774399,-0.0188562131268559,0.00118352231680159,0.000967733906172202,-0.000951881741484187,-0.00398180985330645,-0.00305573144738927,-0.000607088715731868,-0.00155277327432933,-0.000749789920411871,0.000961820699050415,0.00694420870994973,0.00512806980376282,-0.00859043257628456,0.000880166252716597,-5.7888774360621e-05,-0.00373004814603545,0.00627890159790507,-0.00255628849573538,-0.0017957333199021,0.00549737152725335
"10",-0.00758591057436215,-0.100051357640468,0.0922523428393919,0.0170245588153654,0.00295376727866803,-0.00186052658047914,-0.0263852220730862,0.00320826566937582,0.0499016334660463,0.1066251,-0.00186541860552938,0.00335910398498931,-0.0518930789571278,-0.000855200253248737,0.0804284205904829,-0.00358864723508791,0.0453894494185715,-0.0045373781810087,0.0961347070307775,-0.0443859875488506,-0.102629150597922,-0.0495718679622113,-0.0546401409829191,0.0111224454634083,0.125647088525663,-0.0255677336564173,-0.0107649243779741,-0.00586482965748909,0.00720562369071791,0.0172127651558673,-0.0679847591467943,-0.0681513707317549,-0.0466154404383554,0.0624597825496024,-0.0177833711981875,-0.0135082354039874,0.00851592859198365,0.0232892074496594,-0.000725576354315796,0.000511059719831757,0.024617020592883,0.000279312835261943,0.00116659830062925,5.81044137649853e-05,0.00160999984630258,0.000269637521333782,0.00172309900548421,-0.000515917560747934,-0.000155668150254813,-0.00173395421396543,-0.00600309140281974,0.00067750500793412,0.0205129731561399,-0.00200515785149368,0.00773265099114995,-0.00241358745949601,-0.00561036344561159,0.001141972713282,0.00282870315928476,-0.00429276601543849
"11",0.092214065202504,9.92597180444806e-05,0.00102247876167493,-0.023120744454542,-0.0587467617487592,0.044195270655452,0.0031287719965244,-0.0802817685603852,0.00126252340057662,-0.0018654186055294,0.0576287,-0.0653449130932847,7.24491384356823e-05,-0.00120928638287022,0.0022941272692255,0.000668168120422741,0.00133063544639529,0.00274139885741781,-0.000213946519653436,-0.00113568772291085,0.000352943445936143,-0.000165083679245055,0.00648681373347954,0.000587152277589391,0.000486653739664689,-0.00116360048677606,-0.00112240378596934,-0.000135359416098364,-0.0803197893446521,0.037651684928439,-0.0015040610007777,-0.00231127124068437,0.000712488854587562,0.00173952293728205,0.00131417263555826,-0.000531462369852415,-0.0870469682146862,0.00076281477750126,-2.95400635004049e-05,-0.000122093788242683,0.000212492572165933,-1.92465958722643e-06,-1.81513345827973e-05,2.82544246323746e-05,1.99149117104726e-06,7.55876952963445e-05,-7.41924279801119e-05,0.000107625653364088,0.000359827578252541,1.84248156831369e-05,2.21652581612285e-05,-2.87535347796191e-05,0.0629163632006231,0.0539143756248948,-0.0821299176726775,-0.000508135547081869,4.16738748297602e-05,-0.000287182039472891,-6.69966778724502e-05,9.26335973095853e-05
"12",-0.10467739599386,-0.000873301943282763,0.000235559536468356,0.0265329083154013,0.0666503550368037,-0.0501261038528742,-0.00402265924129995,0.0910530629756653,0.000275261528172025,0.0033591039849893,-0.0653449130932847,0.0741216000000007,-0.00174458052981839,0.00144318657746875,-0.00238613503973621,-0.00104784223486436,8.09392040339545e-05,-0.00343581986676654,0.00071687514144355,-7.45199747781218e-05,-0.000935413603615644,-0.000312846933072906,-0.00703440296705783,-0.000574230350721053,0.000798749671087841,1.02178137314362e-05,0.000776610566217972,0.000151774839172651,0.0911645982763201,-0.0423631507459269,-0.000398559013059742,0.00230480314346297,-0.000506298877819499,-0.00154728079821335,-0.00193814633526664,0.000358592914527394,0.098818237275798,5.35993670204538e-05,0.000216264275509358,0.000151601193891321,0.000194452477269786,0.000189126266693414,0.000415784070985511,-0.000216525084153551,-0.000134753722956891,-0.000487141887556585,0.000441725653004884,-0.00042296695492796,-0.000310537393014511,-0.000389472291836502,-0.000550345190096011,0.000213404983162312,-0.0709136036746522,-0.0611401025978613,0.0932429465710002,0.000388606234023554,-0.00053028198150251,0.00025712141841879,0.000441901862263632,-9.56328422073429e-05
"13",0.00389386031964969,0.0132877676187365,-0.0808856484101303,-0.00244156772377567,-0.00124383078728228,0.00128889930746791,0.00119561568865955,-0.00280302015090299,-0.156451429219141,-0.0518930789571278,7.24491384356752e-05,-0.00174458052981838,0.214359200000001,0.0465198570059903,0.0274846643203441,0.00451654462581461,-0.143099019823178,-0.126951083866594,0.00732580960092795,0.118557805052692,-0.0167883661337754,-0.010473790658466,-0.0802826797389372,-0.107440743630848,-0.0515438010061638,0.119221621195256,-0.0923569215225846,0.021470999998695,-0.00841822623173186,-0.001139005017283,0.139627427671063,-0.0339554936328142,-0.017567631284068,0.00499891662790172,-0.067020281885056,0.000315219891935493,0.00336747155664076,-0.0855809413251616,0.00667041756408765,-0.000508178089515109,-0.00142715355647639,0.00265329329612165,0.0036021959415851,-0.00411637084025642,-0.00748797825576871,-0.00749809494887513,0.00147980646336366,-0.00692995365885208,0.00414145789244569,-0.000263722287738596,-0.00154245649408304,-0.000777173334738213,-0.0034444897852866,0.000387317508848211,-0.00946755781721487,-0.0547781046392454,-0.0102198857931022,-0.00393628069486926,-0.00203970151603176,0.0149610385026343
"14",-0.00701437240571244,-3.42234876779776e-05,0.0063472367969789,-0.015566003937,-0.000243342908024217,-0.000799090824928299,0.0268012049195629,0.00142718438652161,0.00158216995620049,-0.000855200253248751,-0.00120928638287022,0.00144318657746875,0.0465198570059904,0.0441257,0.000171938843838842,0.00531145065632692,-0.000135363369099443,-0.113742901201373,-0.00620510486616028,-8.8419811206259e-05,-0.00776275888791595,0.00182269166075804,0.00210030371813583,-0.0739627012583936,-0.000859314840771033,-0.00383608319649226,-0.102897102357706,0.0397419902365557,-0.0104311395894727,-0.0198689754245264,-0.0282384390864781,-0.0110366246088762,0.0115514411957982,-0.00099105413045064,-0.0500312495729653,0.0139569001764609,-0.00310407279266981,0.000167727598666529,0.000501704942646261,-0.000140804197112418,-0.0252437721961761,-0.000107990323278466,-0.0005177367493635,-0.000393359575745596,-0.000729253242670322,0.000249435698462001,-0.000752459835018516,-0.00141528417077142,0.000256546016266896,0.00109340784999495,-0.000332212082216286,-0.00587975948261208,-0.0191505379946134,-0.00109526766575134,-0.00533964378498816,-0.0529117500423628,-0.00381897009387682,-0.000559885851228358,-0.0013298079053967,0.00865395770913373
"15",0.00444830008617742,-0.10411750325042,0.0519271709304608,-0.0222363406020656,-0.00679450434679596,0.00200753170823158,0.03407716979828,-0.00341780709366632,-0.0272311183457429,0.080428420590483,0.00229412726922549,-0.0023861350397362,0.0274846643203441,0.000171938843838862,0.1158359,-0.00891037869674512,-0.0306131241636716,0.00898411614672553,0.118674658492194,0.0174714620341301,-0.121720323945884,-0.0532613209728455,-0.102043851490782,0.00963976522120097,0.111213403744445,0.0417547458052155,0.00844107640928172,0.011086702174404,-0.0113507879064227,-0.0203161861338464,0.0291195010942896,-0.0873145096338179,-0.0668404066320892,0.0690558404829634,0.0194012315617368,0.017404053317521,-0.0135233453699971,-0.0226642265019944,-0.00190137454402605,-0.00300415884608384,-0.0305399762787109,0.00039888977566908,0.000855684283914646,0.00247420328330551,0.000426143850402833,-0.000484756267415381,0.0012742978924977,-0.00216129676828946,-0.000816377616791506,-0.000862899031443987,-0.00822453472852337,0.00317710634549993,-0.0195445906636326,0.00226807929741926,-0.00505159096669917,0.00534469317165705,-0.00920008691958947,0.000559828838279112,0.00176899819429468,-0.00482026556644255
"16",-0.0047710082253083,0.00362687163741295,0.0116256499763084,0.00575406088969253,0.00350505445726854,0.000463318658730677,-0.0108566496135883,-0.000944472610430276,0.0038783240250776,-0.00358864723508793,0.000668168120422763,-0.00104784223486436,0.00451654462581462,0.00531145065632694,-0.00891037869674515,0.133823899999999,0.00306085484408781,-0.01808838381162,-0.00637311343212451,-0.00204791803196779,-0.0203445470494427,0.0914042653851734,0.0133025579668894,-0.0108978513192832,-0.0166852760169993,0.00599003338812955,-0.0199509412618267,-0.000174812834651836,0.000350767796086089,0.00720472215498857,-0.00819337615678011,0.0129214161877036,-0.118285286053108,-0.0154502376306319,-0.015660435458983,-0.00529748338697734,0.00465410661972821,0.00487909830145542,3.92495321319761e-05,0.00626243413525343,0.00792263351840761,0.00720914505277601,0.00828097992413532,0.0238917046382289,-0.0124234085158565,-0.0206708788460707,-0.00511358115748043,0.0931488044214691,-0.00762074752740618,-0.0084148649132184,0.213361352805361,-0.0119386516730444,0.00649696991478053,0.00068490410569867,-0.0121458353385542,-0.00836149377222404,0.176426904290349,-0.00017789055814681,-0.00262380271834987,0.0562428637294812
"17",-0.00618576604672087,-0.00853975432483224,0.0760992997643649,0.00225555481032623,0.000280300369738185,1.29776601532407e-05,-0.00151670645798774,0.00014401389424192,0.138019717104463,0.0453894494185715,0.0013306354463953,8.09392040339582e-05,-0.143099019823178,-0.000135363369099438,-0.0306131241636715,0.00306085484408782,0.126831299999999,-0.000297291383752033,-0.0168388639139778,-0.104899728163785,0.0118092854708312,0.0101076554946892,0.0742316747397176,0.0209671183350118,0.0416582373930026,-0.109861735321213,-0.0187127021924073,0.00868762175433958,-0.000619220440297542,0.00151916478886642,-0.153050751981795,0.0216140728636757,0.0272444244934236,-0.00596302692481619,-0.00308517265558787,-0.000647874508666314,-0.00241889228216253,0.076185013031038,-0.000385752633607731,0.00133302225584789,0.00118041714123721,1.4054142796274e-05,-4.89367077601043e-05,-0.000182506587243862,0.000206925838561823,0.000385026007262842,-0.000246147584366343,0.000815865548750861,-0.00118942139854668,2.99787274260725e-05,0.00324124175768623,0.000463886668389127,0.00627440823917975,0.000910232689320214,0.00165857564825787,-0.00375983733916334,0.00486183769654843,-0.00017594629082098,0.000239683374825808,0.000917508550617019
