"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0.1818164,0.00780040255242176,-0.144769144731411,0.00059138719528823,0.00118228146945678,0.00168666047610812,-0.00380307451478249,0.00422495179007288,0.142395924390138,-0.00700802675666017,0.101389812006115,-0.00603361264051826,0.0106377238154759,0.0985791302486724,0.0422261785595019,0.172101678480191,0.166809035029552,0.000356463367234572,-0.167340673639064,-3.2120237779295e-05
"2",0.00780040255242176,0.1336106,0.00527304202398751,-0.0280569839837934,-0.0213770579812636,-0.0168170245135317,-0.0187910988881825,0.134111503334628,0.101945585463466,0.130007430953239,-0.0385244085101724,-0.107676336502658,0.182353950223429,-0.00281248839213729,-0.122040349354083,0.000101150461413217,-0.00758459577384184,0.080990485724001,0.000617425476506622,0.0256693475042302
"3",-0.144769144731411,0.0052730420239875,0.1173066,0.00811420364454861,0.00585667593021815,0.00360794419741814,-0.0162603870077428,0.00957426790363421,-0.102724207982242,0.0184131890532864,-0.0844922659385898,-0.00641674050530859,0.0108559723128624,-0.079292145700264,-0.0484464930029164,-0.137840483557371,-0.134457364834486,-0.0118628545261281,0.134098159277786,-0.00807557850323008
"4",0.00059138719528824,-0.0280569839837934,0.00811420364454862,0.1216621,0.0954360551733948,0.0709414317114839,-0.182071562505173,-0.0135037720101803,0.00549982376377458,-0.0106009700512282,0.0086540972248084,0.00194668699429192,0.000122435989496571,-0.000224557567146012,-0.0174388110516016,0.000211009180955159,-0.000216000615015724,-0.212227087656792,-0.00025917436049478,-0.113876816633391
"5",0.0011822814694568,-0.0213770579812637,0.00585667593021817,0.0954360551733948,0.0748690999999998,0.0556518290590095,-0.143122141393697,-0.00995639016486726,0.00533615176528822,-0.00773770950828138,0.00699507691923699,0.000996612046832786,0.000999603236394715,0.000179411784926389,-0.0141181971059324,0.000810652526481337,0.000419016036472412,-0.166321464299244,-0.000827256393749065,-0.0893298558004354
"6",0.00168666047610812,-0.0168170245135318,0.00360794419741816,0.0709414317114839,0.0556518290590094,0.0413780999999999,-0.105941258947466,-0.00837425407864723,0.00386329918375107,-0.00675266162433249,0.00596069395592543,0.00152540560524655,-0.000589735756742215,0.000625744217670411,-0.00933629848397023,0.00142311424859306,0.00116578815031691,-0.123869878766249,-0.00141809188875035,-0.066395467603715
"7",-0.00380307451478245,-0.0187910988881826,-0.0162603870077428,-0.182071562505173,-0.143122141393697,-0.105941258947467,0.3015362,-0.0424331429559461,-0.0569152513126797,-0.0451886663198593,0.00501208302787411,0.0483498740823995,-0.0873745718561937,0.00218252958475429,0.0866041381711343,0.000444149395355419,0.00478121169703766,0.30228174774873,-0.000687480459594625,0.170706434064464
"8",0.00422495179007287,0.134111503334628,0.00957426790363422,-0.0135037720101804,-0.00995639016486727,-0.00837425407864725,-0.0424331429559461,0.1365536,0.102820805288141,0.132929074112549,-0.0408188896848065,-0.110710399515179,0.187917596610843,-0.00504337210896168,-0.129026477812802,-0.00355823882024761,-0.0114282168278456,0.0565892716861932,0.00419139442989906,0.0120174731841947
"9",0.142395924390138,0.101945585463466,-0.102724207982242,0.00549982376377458,0.00533615176528827,0.0038632991837511,-0.0569152513126797,0.102820805288141,0.1859365,0.0918930392973287,0.0484221439632964,-0.0864726743051023,0.147504618995664,0.0716998066769204,-0.0655088852268621,0.129140282288807,0.119199840797265,0.0159638247360241,-0.125031949337313,-0.00521006926334401
"10",-0.00700802675666016,0.130007430953239,0.0184131890532864,-0.0106009700512282,-0.00773770950828139,-0.00675266162433248,-0.0451886663198593,0.132929074112549,0.0918930392973287,0.1301379,-0.0459310669190895,-0.107806834825673,0.18303905612972,-0.0109805534781924,-0.129090376915303,-0.0140285088378266,-0.0214060392601866,0.0506971382021967,0.0143543829050603,0.00928244700415472
"11",0.101389812006115,-0.0385244085101724,-0.0844922659385899,0.0086540972248084,0.00699507691923699,0.00596069395592546,0.00501208302787413,-0.0408188896848065,0.0484221439632963,-0.0459310669190895,0.0703368000000002,0.0313178209090174,-0.052819082504416,0.0572503507485738,0.0636578236117231,0.098326687727366,0.0977868214774581,-0.0246539550209149,-0.0958374436213837,-0.00761101876988921
"12",-0.00603361264051826,-0.107676336502658,-0.00641674050530858,0.00194668699429189,0.000996612046832801,0.00152540560524655,0.0483498740823995,-0.110710399515179,-0.0864726743051024,-0.107806834825673,0.0313178209090174,0.0904667999999998,-0.153817991281519,0.00276646148302012,0.106219034766392,0.000494559207501671,0.00703553235776489,-0.0304265531156087,-0.00107506698207201,-0.00132062915733428
"13",0.0106377238154759,0.182353950223429,0.0108559723128623,0.000122435989496536,0.000999603236394696,-0.000589735756742222,-0.0873745718561936,0.187917596610843,0.147504618995665,0.18303905612972,-0.0528190825044161,-0.153817991281519,0.261629700000001,-0.00451651622500134,-0.181059997500443,-0.000494967332179223,-0.0116420044412442,0.0457615980437931,0.00149031567640967,-0.000966472657464053
"14",0.0985791302486723,-0.00281248839213731,-0.0792921457002639,-0.000224557567145984,0.000179411784926382,0.000625744217670399,0.00218252958475429,-0.00504337210896168,0.0716998066769204,-0.0109805534781924,0.0572503507485738,0.00276646148302011,-0.00451651622500132,0.0538562999999997,0.0302040810929013,0.0937296912733867,0.0912888920421605,-0.000663901008851673,-0.091176277980324,0.000527672425315541
"15",0.0422261785595019,-0.122040349354083,-0.0484464930029164,-0.0174388110516016,-0.0141181971059324,-0.00933629848397025,0.0866041381711343,-0.129026477812802,-0.0655088852268621,-0.129090376915303,0.0636578236117231,0.106219034766392,-0.181059997500443,0.0302040810929013,0.1413801,0.0474480914085976,0.0538978007917821,-0.00152544462726126,-0.0468371885555051,0.0170646394436107
"16",0.172101678480191,0.00010115046141322,-0.137840483557371,0.000211009180955145,0.000810652526481319,0.00142311424859307,0.000444149395355438,-0.00355823882024762,0.129140282288807,-0.0140285088378266,0.098326687727366,0.000494559207501693,-0.00049496733217923,0.0937296912733867,0.0474480914085976,0.1633346,0.158764546904911,-0.000911680055064968,-0.158856813658615,0.000331774922680115
"17",0.166809035029552,-0.00758459577384186,-0.134457364834486,-0.000216000615015741,0.000419016036472412,0.00116578815031687,0.00478121169703765,-0.0114282168278456,0.119199840797265,-0.0214060392601865,0.0977868214774582,0.00703553235776488,-0.0116420044412442,0.0912888920421606,0.0538978007917822,0.158764546904911,0.1547999,-0.00211272428788948,-0.154454901417283,0.000752923607715796
"18",0.00035646336723458,0.080990485724001,-0.0118628545261281,-0.212227087656792,-0.166321464299244,-0.123869878766249,0.30228174774873,0.0565892716861932,0.0159638247360241,0.0506971382021967,-0.0246539550209149,-0.0304265531156087,0.0457615980437931,-0.000663901008851672,-0.00152544462726129,-0.000911680055064988,-0.00211272428788944,0.3782887638,0.00115809394398204,0.19849528605345
