"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"1",0.1700742,0.00429404302668595,0.135602319796153,0.000520749188506809,0.000676795838614283,0.000343874155126835,0.00269453363348286,-0.000314379935251436,0.00214925364843311,0.00977576453098308,0.0956256630226214,0.00136373558886253,0.00848185009611449,-0.0777048606900617,0.00646268363943654,-0.0130218566209165,0.135977922266498,-0.00291863916850847,-0.0127998147903168,-0.00200365478554754,-0.00518709804647326,0.0290759835623889,0.0306774268441615,-0.136568493607202,-0.0179092716070193,0.00384214324651024,-0.00732386270042417,-0.0916728554447963,0.010432888376069,0.00667026530311633,0.198863945095202,0.10117838780473,-0.00443289927821957,0.0014529385388655,0.00222837868600502,-0.0204963300860454,0.0932744566934243,0.00447990857360166,0.0110650706335539,0.00402152327506311
"2",0.00429404302668592,0.1249815,0.0079431994390358,0.0498240356934641,0.0391098401132291,0.0281387670365762,0.0719083137732121,-0.111384593049503,0.00386679387009579,-0.0400929562571257,0.0112908940205361,0.092348323438168,0.157182583473417,-0.000985310193570251,0.00117540970251198,-0.00363469887598205,0.00188292887564171,-0.0849827163015689,-0.0153312961370077,-0.0476913182754311,0.00333950450686452,0.00249681834762176,0.00424562120500265,0.0436439935328046,-0.00130147282590939,-0.00158277592971943,-0.134844101467775,-0.0271451089255275,0.0154290289751958,0.133737587671482,-0.00153984760652036,0.00334297071036312,-0.00308345753399943,-0.0013055144530333,-0.0089694499474203,0.00109687427914054,0.000242327641373456,-0.000976593653862703,0.000746136716771145,-0.0553835469969543
"3",0.135602319796153,0.00794319943903583,0.109730699999999,0.00547788104866593,0.00456316109565524,0.00322973571692191,0.010082793471265,-0.00288119931648351,-0.0040890141414861,0.00440529482143113,0.073989513804868,0.00300134882200037,0.00989666985414447,-0.0577928859740198,0.0093299891697431,-0.0116662192767405,0.101251991465213,-0.0110535050069983,-0.00206297448557951,-0.0063725655022725,-0.0178131574197843,0.0171951712196175,0.0151183286169426,-0.10895675287831,-0.0265488175356498,-0.00100389030760337,-0.00506964383984072,-0.0745463663451417,0.00801762382703726,0.00951039016919717,0.159143752373235,0.0800656353829576,-0.0183381452511261,0.00344042554369268,-0.0124955164316655,-0.0198827775962315,0.0869464220310001,0.00345067484112977,0.00920490519018653,-0.00426094595601153
"4",0.000520749188506825,0.049824035693464,0.00547788104866595,0.1138048,0.0892679898066736,0.0663226585501227,0.179020386712901,0.00617600229583461,-0.00173111001678869,0.000429053440885657,0.0107643408936035,-0.0023387425644007,-0.00269166748110716,0.000319088690316426,-0.00021531935849688,-0.000238719672040969,-0.00858316793096312,-0.20061066104746,-0.00818496126783742,-0.106510042325707,0.00299729209062579,0.00235513384012506,4.33094752966169e-05,0.017032862027678,-0.00623349047525663,-0.000610632572825267,0.029488319429708,-0.000544770354400211,0.00267053688582363,0.0195953919378185,0.00629350722391301,-0.0111539418761571,0.00208368765293233,0.000306966623204992,-0.00345148706671502,-0.00423551878435202,0.0001617059872386,4.90046790479581e-06,0.00348846874516138,0.0144786865948566
"5",0.000676795838614284,0.0391098401132291,0.00456316109565524,0.0892679898066736,0.0700336999999996,0.0520354287762901,0.140434677134279,0.00473510340779734,-0.00228458481456153,-0.000285225238615604,0.00833021110709755,-0.00180460257875456,-0.00212735591188888,0.00024228030718014,0.000648436449286588,-0.00123185378485586,-0.0068217752187888,-0.157329118276727,-0.00577427345575138,-0.0835538110574896,0.00204471100883478,0.00245716206504085,0.000493452944213198,0.0129853425957599,-0.00461216753738929,-0.00120782125419169,0.0236341681014047,-0.000407776709385771,0.00108968397452357,0.015517119294371,0.00529318182817932,-0.00889344162596853,0.00112208784152411,0.000891088656420479,-0.00317942811290991,-0.00407448500151208,0.000735879413864938,0.000602867917610342,0.00418327282289596,0.0101243038340307
"6",0.000343874155126841,0.0281387670365762,0.0032297357169219,0.0663226585501227,0.0520354287762902,0.0387057999999999,0.104411899253476,0.00437270535441341,-0.00377219276310155,-0.00159850880965219,0.00573816953940817,-0.00219295043154352,-0.00321199887123397,-6.79554726877382e-05,0.00228447156445959,6.55888610934269e-05,-0.00505230428359119,-0.116867140912393,-0.00568686680606686,-0.0620745050723667,0.00238317684639708,0.00164979339487198,0.000873392779670029,0.00845571649509706,-0.00346827051804074,-0.00256905065569002,0.0202074163857129,0.000816344036242117,0.00139362687130148,0.0106055381699641,0.00415433184722491,-0.00752106640261447,0.00192428187030668,8.96071084258536e-05,-0.00130614942201502,-0.00227235128805825,0.000360978323296809,-3.30185268452295e-05,0.00187871857500364,0.00529979991321901
"7",0.00269453363348285,0.0719083137732121,0.010082793471265,0.179020386712901,0.140434677134279,0.104411899253476,0.282062100000001,0.0167782288700493,-0.00483878901719862,0.00201575321667073,0.0172306880425602,-0.00957507831667102,-0.014291966617993,-0.000200597051218462,0.00122649193337963,-0.000302816091971308,-0.0127112224171898,-0.315729085471983,-0.012144700689175,-0.167504411528807,0.0037867719811382,0.00363739930055825,-0.000101625418744289,0.0220956597003148,-0.0109648412451869,-0.00228332231831453,0.0567345054778076,0.000108643791527541,0.00336494331748109,0.0231806622595966,0.0128919218283229,-0.0173241595296165,0.00267913643826236,0.000709537574951197,-0.00567844060646554,-0.0072439458999348,0.00250675611796409,8.63737657385692e-05,0.00559026906805199,0.0243146235196326
"8",-0.000314379935251415,-0.111384593049503,-0.00288119931648352,0.0061760022958346,0.00473510340779733,0.00437270535441339,0.0167782288700493,0.127734699999999,0.00865250861146324,0.0554980008089375,-0.00134230394623746,-0.103387108850762,-0.173961669835538,-0.000390757079187843,-0.0133788766015871,0.0056366589455047,-0.00173418359647216,-0.0144563103936277,0.013760910831805,-0.00458176822658707,-0.00280761821417751,-0.0028138108380959,-0.00762881616108705,-0.0375124704977559,-0.00281263045605046,0.0126696029175519,0.156352303353212,0.0233986391024731,-0.0124735765129846,-0.138728558779445,0.0083539181131107,-0.002454174181151,0.0043673423174496,0.000157334802163836,0.00805747270482682,-0.00273068154115287,-0.00113991372954007,-0.000158196190535893,-0.00176653399990033,0.0876630791753727
"9",0.00214925364843314,0.00386679387009581,-0.00408901414148605,-0.00173111001678869,-0.00228458481456154,-0.00377219276310156,-0.00483878901719862,0.00865250861146322,0.1739282,0.131117785491453,0.0402737341289623,0.00523382104031682,0.0230530778404437,-0.00184620915304209,-0.150841249220808,0.00256529433273667,0.0283942104099851,-0.00130085537674678,0.0224266912226191,0.00227533009630795,0.00840240707543487,-0.00140968821724351,-0.0222636862630448,0.065867166732389,0.0232059412982242,0.139450151592517,-0.114585492692109,-0.0521718935414683,0.0142875504201417,-0.0120976192122091,-0.0195655934811945,0.0591072530015985,0.0116951153600782,-0.00709226945131044,0.0109191469766084,0.00404152814650765,-0.0530797897987757,-0.00241163571400548,-0.00432088441229953,0.227889123963142
"10",0.00977576453098312,-0.0400929562571257,0.00440529482143117,0.000429053440885677,-0.000285225238615567,-0.00159850880965217,0.00201575321667072,0.0554980008089374,0.131117785491453,0.121733399999999,0.030904238552269,-0.0357753444762704,-0.0489756441368745,0.00183833114231937,-0.116956369163287,-0.00646966987469467,0.016491232715302,-0.00538483214013351,0.0421893878700676,0.000470517747426848,-0.0180077578841067,-0.00563246706246244,-0.0310066112446526,0.0294045452558689,0.00139487668218805,0.108561824673061,-0.026070418470618,-0.0385036335597994,-0.00197108175980189,-0.0619786957186192,-0.00232202771072659,0.0500854728225218,-0.01558057509009,0.0030442788913231,-0.0128832538789173,-0.00977777558357685,-0.0169079844763543,0.00282358695862952,0.00826046708307546,0.20275040816941
